run_id,trial_index,seed,model_rmse,model_mae,model_r2,model_mape,persistence_rmse,persistence_mae,persistence_r2,persistence_mape
3439c642-834a-4259-a71a-2777d007bda2,68,666099464,69.71656993289488,63.3803286895231,-3.6089563568473135,0.8935060976762492,45.89318933017039,31.174386308068463,-0.9972252696358057,0.4505523092399322
3439c642-834a-4259-a71a-2777d007bda2,69,646013755,121.57319936842863,110.5564975526388,-13.107760068035025,1.5630218532983116,46.17982081332114,31.262528117359413,-1.03557383569364,0.44889776040899676
3439c642-834a-4259-a71a-2777d007bda2,70,1232290336,53.12912740069513,48.33691797357794,-1.7290904180553937,0.6837483682887899,45.54596658783891,30.907522412387937,-1.0056373326062098,0.44519365734615474
3439c642-834a-4259-a71a-2777d007bda2,71,404274399,45.43238881318736,41.27601330027821,-0.9263911960884537,0.5789557650867484,46.23502165141446,31.3780945395273,-0.9950577459839904,0.4499068263881759
3439c642-834a-4259-a71a-2777d007bda2,72,1873751493,106.70259793154861,97.25498043938288,-10.247457538437388,1.3750280325007314,45.039338028809325,30.47762347188264,-1.003956882230574,0.4391876231166496
3439c642-834a-4259-a71a-2777d007bda2,73,927264913,104.76347254783676,95.6242897179065,-10.035236068818135,1.3592309676300969,44.78320077409544,30.18411572942135,-1.0164716404544598,0.4373572100795926
3439c642-834a-4259-a71a-2777d007bda2,74,2086173743,39.47793026579008,35.93011963697152,-0.48438840378791803,0.5045873394083261,45.78863166778573,31.261791361043194,-0.9968899562687294,0.4484681610859344
3439c642-834a-4259-a71a-2777d007bda2,75,2012713004,79.12771682089843,72.10838682053695,-5.017907238475811,1.0106298286607922,45.567833109139926,30.76130236348818,-0.9957446510299415,0.43986928315807605
3439c642-834a-4259-a71a-2777d007bda2,76,785172685,103.61216797805434,94.31643542339339,-9.41165129560171,1.334076517764788,45.54666264709752,30.978234718826407,-1.0119223403926938,0.44741320561765
3439c642-834a-4259-a71a-2777d007bda2,77,1373501753,50.990797303174006,46.524027691589204,-1.5934131836399565,0.6590369496156531,44.944541818769316,30.65682640586797,-1.0148467708407236,0.4417600005220714
3439c642-834a-4259-a71a-2777d007bda2,78,233258469,99.68433735467822,91.13431867083102,-9.191506375732663,1.2921418010282255,44.165729305671775,29.725246943765285,-1.000577317997113,0.42553170663582274
3439c642-834a-4259-a71a-2777d007bda2,79,474685667,105.6427197023802,96.21374862498404,-9.661831503511252,1.3474069717050798,46.040889738775256,31.293579462102688,-1.0250702040596504,0.4485438158600964
3439c642-834a-4259-a71a-2777d007bda2,80,671294965,102.23586981945087,93.09996992673116,-9.118639012029817,1.315485011836659,45.96434350244145,30.785760391198046,-1.0453028948375604,0.4422293095593315
3439c642-834a-4259-a71a-2777d007bda2,81,518470316,107.02259091456368,97.55131763258773,-10.160437392180638,1.3722973533023066,45.51154749461419,30.903140994295025,-1.0182432085921502,0.44551746113996604
3439c642-834a-4259-a71a-2777d007bda2,82,1452278429,104.33146313480846,95.19774784416738,-9.543644530614523,1.3297754394374992,45.391279669925034,30.75,-0.9957448298337506,0.43747896292443056
3439c642-834a-4259-a71a-2777d007bda2,83,645951881,20.26758714818688,18.481669808241893,0.602189573026373,0.25924262900868433,45.63245360938186,31.17040749796251,-1.0165997355414391,0.4478364677049047
3439c642-834a-4259-a71a-2777d007bda2,84,1568822471,71.8254509956488,65.69325076748164,-4.388224012765516,0.9385399565487506,43.515922754064796,29.554226568867154,-0.9778133958405331,0.4329429047245018
3439c642-834a-4259-a71a-2777d007bda2,85,723566660,95.90881070435208,87.27875642433145,-7.708174427584849,1.224688117949998,46.09652717738952,31.502577017114913,-1.0116226810711382,0.4498883056663359
3439c642-834a-4259-a71a-2777d007bda2,86,1614916191,64.53914761145147,58.62139253605265,-2.8941902040574776,0.8240984938442054,46.64796506627889,31.61263569682152,-1.0343989163331315,0.4510703488395712
3439c642-834a-4259-a71a-2777d007bda2,87,780419767,51.038157338172766,46.441760700570185,-1.4798692632780206,0.651392416602411,45.58814050480921,31.299132844335777,-0.9785296786376056,0.44961616014389755
3439c642-834a-4259-a71a-2777d007bda2,88,1904261408,17.12330687992688,15.537065341549708,0.725748018375215,0.21702290201002225,46.51349736490382,31.887555012224944,-1.023636411424396,0.4562652242892151
3439c642-834a-4259-a71a-2777d007bda2,89,412670145,3.2901636744999037,2.9038920917394737,0.9897536006376534,0.04063475449208408,45.731915973222755,30.914709046454767,-0.9795891566185702,0.43837028892731755
3439c642-834a-4259-a71a-2777d007bda2,90,936227654,90.48105659740723,82.5100354455096,-7.111485350980072,1.1679504560686411,44.52690308843752,30.188462917685406,-0.964400527306986,0.43453809903770274
3439c642-834a-4259-a71a-2777d007bda2,91,1650408237,21.496621030379835,19.51924097707155,0.5729430704094225,0.2724150468539225,46.87547490649947,31.68097473512633,-1.0306577559362609,0.4521215898755821
3439c642-834a-4259-a71a-2777d007bda2,92,551870078,71.74588510730457,65.5142866249624,-4.151669942651257,0.9259594798339844,44.59967396115035,30.447251833740832,-0.9907531114289518,0.4394271350245586
3439c642-834a-4259-a71a-2777d007bda2,93,96697900,83.4397470953214,76.30133690551057,-6.0669034460494276,1.0753396726660933,44.674868936833235,30.468316218418906,-1.0258616054105216,0.43903311484946345
3439c642-834a-4259-a71a-2777d007bda2,94,94179352,62.63031660741856,57.04150701304955,-2.8081403693184006,0.8069047600651603,45.639990663617155,30.86639282803586,-1.0222499240116538,0.44768799876999166
3439c642-834a-4259-a71a-2777d007bda2,95,767655875,74.33494673245178,67.92640591183111,-4.764757604060243,0.975340736037957,43.926267942108666,29.59766259168704,-1.0129991636933524,0.4307296273219045
3439c642-834a-4259-a71a-2777d007bda2,96,716925821,69.51110024907263,63.128786381236495,-3.559281941490246,0.8926332807320035,46.393201851256286,31.443059494702528,-1.0309387086713624,0.45365347945197565
3439c642-834a-4259-a71a-2777d007bda2,97,932218422,88.05585443429018,80.46297585091315,-6.96138123186773,1.1444141549267577,44.08184699703413,29.8299413202934,-0.995223334391709,0.4295605145027159
3439c642-834a-4259-a71a-2777d007bda2,98,772224476,46.375751084567874,42.17919267158346,-1.0095209344074711,0.5885670575624862,45.89953522198381,31.298780766096172,-0.9684627367572094,0.4456693433181182
3439c642-834a-4259-a71a-2777d007bda2,99,356604786,149.4837004029893,136.3909913435065,-20.911592926033595,1.912068712010377,45.46488123437772,31.03096332518338,-1.0269283296779697,0.4438647737231128
3439c642-834a-4259-a71a-2777d007bda2,100,7364245,113.6907823863341,103.56629469413392,-11.39108312558653,1.4517929140532553,45.46169123370633,31.11369030154849,-0.9812986157071122,0.44666545232282845
3439c642-834a-4259-a71a-2777d007bda2,101,514652898,146.9411755338867,134.31050697776308,-20.991022166276974,1.9031744513637348,44.69608832318151,30.366210268948656,-1.0346861535336527,0.43652289515284187
3439c642-834a-4259-a71a-2777d007bda2,102,1771615002,75.29247636286591,68.7360906514017,-4.630083668009519,0.9683512873339108,44.91960864222324,30.55157131214344,-1.0039349237650241,0.439392385125167
3439c642-834a-4259-a71a-2777d007bda2,103,2138206991,57.79215089578933,52.68164123763651,-2.253181555089413,0.7412281309511652,45.20237630409581,30.923289323553384,-0.9901834830401262,0.4444898077091332
3439c642-834a-4259-a71a-2777d007bda2,104,599095296,73.46247676242123,66.97618942225867,-4.2154166714108365,0.9407761665732378,45.52532432143814,30.943884270578643,-1.0029217147029983,0.44406266778501136
3439c642-834a-4259-a71a-2777d007bda2,105,1782103171,100.14990115948129,91.32710751177,-8.862778551926324,1.2877116721347,44.29492179311887,29.867028524857375,-0.9293281924036383,0.42714348724943224
3439c642-834a-4259-a71a-2777d007bda2,106,962146569,78.3293598274462,71.3742587355051,-4.9304556420218875,1.0019919799383759,45.336155325057085,30.622634066829665,-0.9866816603860402,0.4410096546019969
3439c642-834a-4259-a71a-2777d007bda2,107,911105341,52.29616595548922,47.73860061389891,-1.7428347129220483,0.6744618196989395,44.81847695621547,30.454803585982074,-1.0145317895322012,0.4411933776618675
3439c642-834a-4259-a71a-2777d007bda2,108,1622411033,100.03211513804767,91.24409588091345,-8.750683719505494,1.2788450077255802,45.75805652133422,30.9179608801956,-1.0402872078281336,0.44327013971677176
3439c642-834a-4259-a71a-2777d007bda2,109,933496010,36.33134185424524,32.98941344859922,-0.21698082862458312,0.4620975623517997,46.61368105747272,31.32631947840261,-1.003307701937762,0.4473164193785822
3439c642-834a-4259-a71a-2777d007bda2,110,1214786066,75.18977690797809,68.32644129215586,-4.333683955440368,0.962788118410687,46.556065686356476,31.51318011409943,-1.0448536463385287,0.4500431838850724
3439c642-834a-4259-a71a-2777d007bda2,111,387975038,31.54556652714902,28.67498432575835,0.07765359427925678,0.40251249762126673,46.20626859147484,31.323830480847597,-0.978878789884996,0.4460362542050427
3439c642-834a-4259-a71a-2777d007bda2,112,241531136,8.613262201537141,7.804826656312055,0.9285821503343674,0.11011844287225253,45.72821831683307,31.058674816625917,-1.0129824789135542,0.4443565785377023
3439c642-834a-4259-a71a-2777d007bda2,113,850234296,72.42173909797768,66.01476345525091,-4.093913566591497,0.9261775331295279,45.79859480286344,31.22737897310513,-1.0371264084222966,0.4472734272328877
3439c642-834a-4259-a71a-2777d007bda2,114,1010276503,110.0362018104144,100.21877263992114,-10.73738800362122,1.414365728371105,45.32235674400986,30.72204400977995,-0.9912475242066869,0.44544414964068774
3439c642-834a-4259-a71a-2777d007bda2,115,1327797305,17.692262262130477,16.075223539189842,0.7084819044181185,0.22497366772222596,46.18149564207726,31.294309698451507,-0.9862539276230369,0.4464294457824465
3439c642-834a-4259-a71a-2777d007bda2,116,1934154700,46.488397740589,42.371627144551965,-1.09443579781545,0.5940732573804056,45.34901039311532,30.918689486552562,-0.9930285708729079,0.44195647312701253
3439c642-834a-4259-a71a-2777d007bda2,117,1991102823,124.41231846068513,113.21909450199834,-13.58852457432334,1.5831608156010086,46.25172007391996,31.464621026894868,-1.01623143537909,0.44718560765711324
3439c642-834a-4259-a71a-2777d007bda2,118,580576247,85.46450546476066,77.95984613832785,-6.258826573312071,1.1044373742015003,45.10330281991413,30.483460472697637,-1.0216759445705699,0.43745953892248374
3439c642-834a-4259-a71a-2777d007bda2,119,499820684,100.51071641668612,91.49911751718032,-8.588535200636407,1.2830743047359012,46.11434408280626,31.211457212713935,-1.0183645108047856,0.4449798118506106
3439c642-834a-4259-a71a-2777d007bda2,120,1306936741,60.54072120281651,55.37687133349115,-2.713321230355584,0.780752553165476,44.71123194297145,30.565781581092097,-1.025352463947511,0.4415194746862188
3439c642-834a-4259-a71a-2777d007bda2,121,1251718788,90.62128122834521,82.44064828609807,-6.761611304915947,1.1599403807979936,45.84679766146073,30.590125509372452,-0.9865957683837907,0.43769625613764535
3439c642-834a-4259-a71a-2777d007bda2,122,1067423282,32.59592198327027,29.687332599540753,-0.026760712918840968,0.4150717240795236,45.85128309278917,31.28581418092909,-1.0316350198482724,0.4477966202289171
3439c642-834a-4259-a71a-2777d007bda2,123,1010158708,26.5443443408155,24.126440021588373,0.3299923610142709,0.33837184709726437,45.47113446734479,30.820246128769355,-0.9661078107229744,0.4423159581016965
3439c642-834a-4259-a71a-2777d007bda2,124,2132691444,72.93805773831832,66.55350790132853,-4.1971051357336355,0.9353206847079595,44.94972076466678,30.214730236348817,-0.973818022947434,0.43170409315315234
3439c642-834a-4259-a71a-2777d007bda2,125,896993765,3.588407931912131,3.182755680138248,0.9878003296274525,0.044610525101417914,45.32662595419163,30.744122249388752,-0.9464859110366217,0.43760617626756604
3439c642-834a-4259-a71a-2777d007bda2,126,889489854,70.2941657267565,64.13445678876379,-3.8973824819281715,0.9099774110127159,44.98174207060684,30.147315403422986,-1.0053861140396028,0.4323958586533747
3439c642-834a-4259-a71a-2777d007bda2,127,834471324,55.536316008426965,50.63367366556079,-2.0356797410050196,0.7163657628255178,44.9096613709108,30.282469437652814,-0.9850953774956226,0.43393296988772084
3439c642-834a-4259-a71a-2777d007bda2,128,1051814648,71.12187198611988,64.84862039162421,-3.9161414105985646,0.9108318858613415,45.161751069255516,30.55427546862266,-0.9822551446946344,0.4384989120093359
3439c642-834a-4259-a71a-2777d007bda2,129,186898983,106.77339855268707,97.14044769585631,-9.838416702945525,1.368673304160366,46.38643017891414,31.66843357783211,-1.0456042344254302,0.45576407453554085
3439c642-834a-4259-a71a-2777d007bda2,130,1436210488,95.40570772617255,86.83627273515421,-7.702447721072753,1.221079616610848,45.98468035038915,31.066435207823957,-1.0217108967117619,0.4428612039624338
3439c642-834a-4259-a71a-2777d007bda2,131,1623594654,67.10666462746084,61.21738203181466,-3.305827402908262,0.853223268690108,45.41649739663244,31.194912795436018,-0.9722074041105828,0.4454230509638234
3439c642-834a-4259-a71a-2777d007bda2,132,933830708,68.44491817262728,62.29200583965612,-3.4426021779866183,0.8732111945499654,45.61139909103386,30.727804400978,-0.9728851145526982,0.43874381188107947
3439c642-834a-4259-a71a-2777d007bda2,133,1604015694,89.60217332889897,81.42044427075365,-6.370255630745888,1.1344489983568018,46.53577148068315,31.405087204563976,-0.9880133663751236,0.4450947800248953
3439c642-834a-4259-a71a-2777d007bda2,134,200379396,44.52996284830627,40.5983910592866,-0.9338383761752085,0.5706681320264047,45.61576621824149,30.91313284433578,-1.0292962703485249,0.44301510407194117
3439c642-834a-4259-a71a-2777d007bda2,135,192499056,60.65712735738069,55.25785836862529,-2.554115684963545,0.7752182024781331,45.56780111995646,30.923396903015487,-1.0057833708373818,0.4437440603300227
3439c642-834a-4259-a71a-2777d007bda2,136,1701184040,138.37881454978597,126.1038965239673,-17.669194500596607,1.7812207939701985,45.2419826411347,30.586899755501225,-0.995582221783486,0.4374763668898356
3439c642-834a-4259-a71a-2777d007bda2,137,1744387943,68.55126430938155,62.4988737134961,-3.626973466188624,0.8815918029296567,44.76899933073995,30.469178484107577,-0.97342599843252,0.4373232365576544
3439c642-834a-4259-a71a-2777d007bda2,138,1477605796,116.1004745275588,105.8267628526337,-12.093209948786223,1.4869173837210918,45.34852780502504,30.59358435207824,-0.9975815934657253,0.4388960104439015
3439c642-834a-4259-a71a-2777d007bda2,139,282196218,87.06854193835342,79.73736428481625,-6.947506709188354,1.1326544119390916,44.22559096461595,30.243876120619397,-1.0504805279886207,0.4367484897367089
3439c642-834a-4259-a71a-2777d007bda2,140,698190278,73.39829554004035,66.90833273932891,-4.217906737309324,0.9423637876412819,45.759771551583796,30.81762999185004,-1.028112576178776,0.4475540935496273
